provincia;titulo;tipo_objeto;autor;fecha_periodo_obra;fecha_robo
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ZOOMORFA Y ANTROPOMORFA;ARQUEOLÓGICO;CERRO NARRÍO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2012
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2012
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2012
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2012
Pichincha;GENERAL JUAN JOSE GALO DE LAVALLE;ESCULTURA;S/N;SIGLO XX;2012
Pichincha;TINTERO DE SUCRE;ORFEBRERÍA;S/N; SIGLO XIX;2011
Pichincha;ESPADÍN;ARMAS Y APAREJOS MILITARES;S/N; SIGLO XIX;2012
Otros;MORTERO ZOOMORFO DE PIEDRA (JAGUAR) ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURÍN ANTROPOMORFO;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;OLLA DE CUERPO GLOBULAR;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;COMPOTERA CON PEDESTAL ALTO;ARQUEOLÓGICO;COTUNDO;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;CUENCO;ARQUEOLÓGICO;MILAGRO QUEVEDO;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;OLLA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;BOTELLA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURA ANTROPO-ZOOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURA ANTROPO-ZOOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURÍN ANTROPOMORFO FEMENINO;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURÍN ANTROPOMORFO FEMENINO;ARQUEOLÓGICO;JAMA COAQUE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;CABEZA ANTROPOMORFA MASCULINA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;CABEZA ANTROPOMORFA FEMENINA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;OLLA CUERPO SEMICARENADO;ARQUEOLÓGICO;MILAGRO QUEVEDO;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;OLLA CUERPO GLOBULAR;ARQUEOLÓGICO;AGUANO;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;CUENCO;ARQUEOLÓGICO;S/N;N/D;2012
Otros;OLLA;ARQUEOLÓGICO;MILAGRO QUEVEDO;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;OLLA;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;OLLA;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;CUENCO;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;TZATZA DE HUMANA;INTANGIBLES (etnografía);SHUAR;" SIGLO XIX Posterior a 1900 D.C. 
";2013
Otros;TZATZA DE HUMANA;INTANGIBLES (etnografía);SHUAR;" SIGLO XIX Posterior a 1900 D.C. 
";2013
Otros;FIGURIN ANTROPOMORFO FEMENINO;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;MOLDE ANTROPOMORFO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;MOLDE ANTROPOMORFO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;MOLDE ANTROPOMORFO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;MOLDE ANTROPOMORFO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;MOLDE ANTROPOMORFO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;CUENCO CON CINCO PIES;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;FIGURA ANTROPOMORFA MASCULINO;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTRO-ZOOMORFO;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;HACHA DE PIEDRA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;GUANGALA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;COQUERO;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;CABEZA VALDIVIA ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;CABEZA VALDIVIA ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;CABEZA VALDIVIA ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;INCENSARIO ANTROPOMORFO;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2013
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2013
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2013
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2013
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2013
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2013
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;MASCARA ZOOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;OLLA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;COQUERO;ARQUEOLÓGICO;CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;OLLA GLOBULAR;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;COMPOTERA ;ARQUEOLÓGICO;CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;OLLA;ARQUEOLÓGICO;CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;OLLA;ARQUEOLÓGICO;CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;OLLA;ARQUEOLÓGICO;CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;OLLA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;OLLA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;FIGURA ZOOMORFA ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;FIGURINES ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;FIGURINES ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;FIGURINES ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;FIGURINES ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;FIGURINES ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;FIGURINES ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;OLLA ;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;MASCARON;ARQUEOLÓGICO;S/N;N/D;2013
Otros;OREJERAS;ARQUEOLÓGICO;S/N;N/D;2013
Otros;OREJERAS;ARQUEOLÓGICO;S/N;N/D;2013
Otros;HACHA METALICA;ARQUEOLÓGICO;INCA;1500 D.C. (estimado);2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;BASIJA BLOBULAR;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;COMPOTERA CON PEDESTAL;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;MASCARA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;MASCARA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ZOO-ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;ALCARRAZA ORNITOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;GUANGALA;N/D;2013
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;OLLA ICTIOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;OLLA ZOOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGUIRILLA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURILLA ORNITO-ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURILLA ORNITOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA  ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;OLLA ANTROPOMORFA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;BOTIJUELO;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;BOTIJUELO;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;BOTELLA ZOO- ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;FIGURILLA ZOOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;COMPOTERA PEDESTAL ;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;COMPOTERA PEDESTAL ;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;COMPOTERA PEDESTAL ;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Otros;HACHA DE PIEDRA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;HACHA DE PIEDRA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;HACHA DE PIEDRA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;HACHA DE PIEDRA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;HACHA DE PIEDRA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;HACHA DE PIEDRA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;HACHA DE PIEDRA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURILLAANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURILLAANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURILLAANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURILLA  ZOOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURILLA ORNITOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURILLAANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURILLA  ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURILLA  ZOOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;COLGANTE ANTROPOMORFO;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURILLA ORNITOMORFA;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURA ZOO-  ANTROPOMORFO;ARQUEOLÓGICO;S/N;N/D;2013
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;N/D;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;N/D;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2013
Otros;N/D;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;N/D;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;N/D;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2013
Otros;N/D;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2013
Pichincha;APOSTOL;ESCULTURA;ANÓNIMO;SIGLO XVIII;2014
Pichincha;CRISTO;ESCULTURA;ANÓNIMO;SIGLO XVIII;2014
Pichincha;RETRATO DE NEGROS EN ESMERALDAS;PINTURA;FACCIMIL;N/D;2014
Pichincha;CRISTO CRUCIFICADO;ESCULTURA;S/N;N/D;2014
Pichincha;VIRGEN DEL ROSARIO;ESCULTURA;S/N;N/D;2014
Pichincha;NIÑO JESUS;ESCULTURA;S/N;N/D;2014
Pichincha;NIÑO JESUS;ESCULTURA;S/N;N/D;2014
Pichincha;NIÑO DE LA ESPIGA;PINTURA;S/N;N/D;2014
Pichincha;ARCANGEL SAN RAFAEL;PINTURA;S/N;N/D;2014
Pichincha;STA. MARIA DE JESUS;PINTURA;S/N;N/D;2014
Pichincha;VIRGEN DE LA MERCED;PINTURA;S/N;N/D;2014
Pichincha;SAN ANTONIO;PINTURA;S/N;N/D;2014
Pichincha;VIRGEN DEL PERPETUO SOCORRO;PINTURA;S/N;N/D;2014
Pichincha;NIÑO JESUS;PINTURA;S/N;N/D;2014
Pichincha;VIRGEN DEL CARMEN;PINTURA;S/N;N/D;2014
Pichincha;BUEN PASTOR;PINTURA;S/N;N/D;2014
Pichincha;CORAZON DE JESUS;PINTURA;S/N;N/D;2014
Otros;HACHA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURRILA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURRILA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURRILA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURRILA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;500 a.C. a 500 d.C. ;2014
Otros;FIGURRILA ANTROPOMORFA;ARQUEOLÓGICO;GUANGALA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURRILA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURRILA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURRILA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURRILA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;OLLA GLOBULAR;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;OLLA GLOBULAR;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;COSTA CENTRAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;COMPOTERA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;VASIJA ALARGADA;ARQUEOLÓGICO;REGION PASTO;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;FIGURILLA ZOOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;COSTA CENTRAL;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;CUENCO;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2014
Otros;BOTELLA ;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURAS ANTROPOMORFAS;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURAS ANTROPOMORFAS;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;OLLA ANTROPOMORFA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;FIGURRILLA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;BOTELLA DOBLE;ARQUEOLÓGICO;S/N;N/D;2014
